ADDRESS_ID,STREET_NAME,HOUSE,HOUSE_TYPE,BUILDING
39298,ՎԱՐԴ-ԲԱՂԻ 1 Մ/Շ 1ԹՂՄ.,2,Շ,21
39299,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,28,Շ,10
39300,ՎԱՐԴ-ԲԱՂԻ 1 Մ/Շ 1ԹՂՄ.,3,Շ,31
39301,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,22Ա,Շ,ԱՋ. ՁԵՂՆ
39302,Կ. ՏԻՄԻՐՅԱԶԵՎԻ Փ.,37,Շ,31
39303,ՏՆԱԿ,231/175,ՏՆԱԿ,
39304,Կ. ՏԻՄԻՐՅԱԶԵՎԻ Փ.,39,Շ,6
39305,ՏՆԱԿ,231/214,ՏՆԱԿ,
39306,Կ. ՏԻՄԻՐՅԱԶԵՎԻ Փ.,45,Տ,
39307,ՏՆԱԿ,231/237,ՏՆԱԿ,
39308,Բ. ԿՆՈՒՆՅԱՆՑ Փ.,27,Տ,
39309,ՏՆԱԿ,231/301,ՏՆԱԿ,
39310,Բ. ԿՆՈՒՆՅԱՆՑ Փ.,66Ա,Տ,
39311,ՏՆԱԿ,231/324,ՏՆԱԿ,
39312,Ա. ԽՆԿՈՅԱՆ Փ.,21,Տ,
39313,ՏՆԱԿ,231/386,ՏՆԱԿ,
39314,Ա. ԽՆԿՈՅԱՆ Փ.,26Ա,Տ,
39315,ՏՆԱԿ,231/450,ՏՆԱԿ,
39316,Ա. ԾՈՒԼՈՒԿԻՁԵԻ Փ.,10,Տ,
39317,ՏՆԱԿ,231/490Ա,ՏՆԱԿ,
39318,Ա. ԾՈՒԼՈՒԿԻՁԵԻ Փ.,103,Տ,
39319,ՏՆԱԿ,232/048,ՏՆԱԿ,
39320,ՏՆԱԿ,232/066,ՏՆԱԿ,
39321,ՏՆԱԿ,232/092,ՏՆԱԿ,
39322,ՏՆԱԿ,217/318,ՏՆԱԿ,
39323,ՏՆԱԿ,232/116,ՏՆԱԿ,
39324,ՏՆԱԿ,217/411,ՏՆԱԿ,
39325,ՏՆԱԿ,232/128Ա,ՏՆԱԿ,
39326,ՏՆԱԿ,217/460,ՏՆԱԿ,
39327,ՏՆԱԿ,232/128Բ,ՏՆԱԿ,
39328,ՏՆԱԿ,217/526,ՏՆԱԿ,
39329,ՏՆԱԿ,232/221,ՏՆԱԿ,
39330,ՏՆԱԿ,217/626,ՏՆԱԿ,
39331,ՏՆԱԿ,232/225,ՏՆԱԿ,
39332,ՏՆԱԿ,217/634,ՏՆԱԿ,
39333,ՏՆԱԿ,232/227,ՏՆԱԿ,
39334,ՏՆԱԿ,217/678,ՏՆԱԿ,
39335,ՏՆԱԿ,232/230,ՏՆԱԿ,
39336,ՏՆԱԿ,217/692,ՏՆԱԿ,
39337,ՏՆԱԿ,232/243,ՏՆԱԿ,
39338,ՏՆԱԿ,218/051,ՏՆԱԿ,
39339,ՏՆԱԿ,232/259Ա,ՏՆԱԿ,
39340,ՏՆԱԿ,219/007,ՏՆԱԿ,
39341,ՏՆԱԿ,220/005,ՏՆԱԿ,
39342,ՏՆԱԿ,220/086,ՏՆԱԿ,
39343,26 ԿՈՄԻՍԱՐՆԵՐ Փ.,91,Տ,
39344,26 ԿՈՄԻՍԱՐՆԵՐ Փ.,92,Տ,
39345,26 ԿՈՄԻՍԱՐՆԵՐ Փ.,95,Տ,
39346,26 ԿՈՄԻՍԱՐՆԵՐ Փ.,97,Շ,2
39347,ՏՆԱԿ,232/314,ՏՆԱԿ,
39348,ՏՆԱԿ,232/326,ՏՆԱԿ,
39349,ՏՆԱԿ,232/413,ՏՆԱԿ,
39350,ՏՆԱԿ,232/420,ՏՆԱԿ,
39351,ՏՆԱԿ,234/060,ՏՆԱԿ,
39352,ՏՆԱԿ,234/090,ՏՆԱԿ,
39353,ՏՆԱԿ,234/185,ՏՆԱԿ,
39354,ՏՆԱԿ,234/203,ՏՆԱԿ,
39355,ՏՆԱԿ,234/330,ՏՆԱԿ,
39356,ԱՆՏԱՌ 3 ԹՂՄ.,26,Շ,57
39357,ՏՆԱԿ,234/384Ա,ՏՆԱԿ,
39358,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,22Ա,Շ,ՁԵՂՆԱՀԱՐԿ
39359,ՏՆԱԿ,234/384Ե,ՏՆԱԿ,
39360,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,24,Շ,13
39361,ՏՆԱԿ,234/465,ՏՆԱԿ,
39362,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,24,Շ,16
39363,ՏՆԱԿ,234/483,ՏՆԱԿ,
39364,Մ. ՄԱՆՈՒՇՅԱՆ Փ.,21,Շ,7
39365,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,20Ա,Շ,14
39366,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,18Ա,Շ,14
39367,Մ. ՄԱՆՈՒՇՅԱՆ Փ.,23,Շ,33
39368,Ս. ՇԱՀՈՒՄՅԱՆ Փ.,267Ա,Տ,
39369,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,18Ա,Շ,15Ա
39370,Ա. ՄԱՆՈՒԿՅԱՆ Փ.,2,Շ,19
39371,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,18Ա,Շ,2
39372,Ա. ՄԱՆՈՒԿՅԱՆ Փ.,2,Շ,22
39373,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,20Ա,Շ,2
39374,Ա. ՄԱՆՈՒԿՅԱՆ Փ.,2,Շ,23
39375,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,24Ա,Շ,14
39376,Ա. ՄԱՆՈՒԿՅԱՆ Փ.,2,Շ,29
39377,Մ. ՄԱՆՈՒՇՅԱՆ Փ.,23,Տ,
39378,Ա. ՄԱՆՈՒԿՅԱՆ Փ.,2,Շ,36
39379,Մ. ՄԱՆՈՒՇՅԱՆ Փ.,27,Շ,11
39380,Ա. ՄԱՆՈՒԿՅԱՆ Փ.,2,Շ,4
39381,Ա. ՇԱՀԻՆՅԱՆ Փ.,1,Շ,24
39382,Ա. ՇԱՀԻՆՅԱՆ Փ.,1,Շ,81
39383,Ա. ՇԱՀԻՆՅԱՆ Փ.,3,Շ,27
39384,Ա. ՇԱՀԻՆՅԱՆ Փ.,3,Շ,47
39385,Ա. ՇԱՀԻՆՅԱՆ Փ.,4,Շ,12
39386,Ա. ՇԱՀԻՆՅԱՆ Փ.,5,Շ,23
39387,Ա. ՇԱՀԻՆՅԱՆ Փ.,5,Շ,38
39388,Ա. ՇԱՀԻՆՅԱՆ Փ.,7,Շ,25
39389,Ա. ՇԱՀԻՆՅԱՆ Փ.,8,Շ,11
39390,Ա. ՊԵՏՐՈՍՅԱՆ Փ.,41,Տ,
39391,ԱԲՈՎՅԱՆ 1 ՆՐԲ.,104,Տ,
39392,ԱԲՈՎՅԱՆ 1 ՆՐԲ.,136,Տ,
39393,ԱԲՈՎՅԱՆ 1 ՆՐԲ.,14,Տ,
39394,ԱԲՈՎՅԱՆ 1 ՆՐԲ.,34,Տ,
39395,ԱԲՈՎՅԱՆ 1 ՆՐԲ.,60,Տ,
39396,ԱԲՈՎՅԱՆ 1 ՆՐԲ.,74,Տ,
39397,ԱԲՈՎՅԱՆ 1 ՆՐԲ.,90,Տ,
39398,ԱԲՈՎՅԱՆ 2 ՆՐԲ.,29,Տ,
39399,Խ. ԿՈՇՏՈՅԱՆ Փ.,2,Շ,31
39400,Խ. ԿՈՇՏՈՅԱՆ Փ.,20,Շ,31
39401,Խ. ԿՈՇՏՈՅԱՆ Փ.,22,Շ,30
39402,Խ. ԿՈՇՏՈՅԱՆ Փ.,22/23,Շ,29
39403,Խ. ԿՈՇՏՈՅԱՆ Փ.,22/23,Շ,31
39404,Խ. ԿՈՇՏՈՅԱՆ Փ.,22/23,Շ,37
39405,ՏՆԱԿ,234/517,ՏՆԱԿ,
39406,Խ. ԿՈՇՏՈՅԱՆ Փ.,1,Շ,8
39407,ՏՆԱԿ,236/002,ՏՆԱԿ,
39408,Խ. ԿՈՇՏՈՅԱՆ Փ.,14,Շ,29
39409,ՏՆԱԿ,236/019,ՏՆԱԿ,
39410,Խ. ԿՈՇՏՈՅԱՆ Փ.,14,Շ,3
39411,ՏՆԱԿ,236/211,ՏՆԱԿ,
39412,Խ. ԿՈՇՏՈՅԱՆ Փ.,22/2,ՀԱՆՐԱԿԱՑԱՐԱՆ,16 ՍԵՆՅԱԿ
39413,ՏՆԱԿ,236/268,ՏՆԱԿ,
39414,ԱՆՏԱՌ 3 ԹՂՄ.,26,Շ,9
39415,ՏՆԱԿ,236/313,ՏՆԱԿ,
39416,Խ. ԿՈՇՏՈՅԱՆ Փ.,22/23,Շ,101
39417,ԱՆՏԱՌ 3 ԹՂՄ.,7,Շ,47
39418,Խ. ԿՈՇՏՈՅԱՆ Փ.,22/23,Շ,43
39419,ԱՆՏԱՌ 3 ԹՂՄ.,7,Շ,5
39420,Խ. ԿՈՇՏՈՅԱՆ Փ.,22/23,Շ,53
39421,ԱՆՏԱՌ 3 ԹՂՄ.,8,Շ,13
39422,Խ. ԿՈՇՏՈՅԱՆ Փ.,2,Շ,1
39423,ԱՆՏԱՌ 4 ԹՂՄ.,1,Շ,11
39424,ԱՆՏԱՌ 4 ԹՂՄ.,1,Շ,13
39425,ՇԻՐԱԿՇԻՆ 3 ԲԱՆԱՎԱՆ,17,ՄՈԴՈՒԼ,2
39426,ՇԻՐԱԿՇԻՆ 3 ԲԱՆԱՎԱՆ,2,Տ,
39427,ՇԻՐԱԿՇԻՆ 3 ԲԱՆԱՎԱՆ,2Ա,ՀԱՆՐԱԿԱՑԱՐԱՆ,
39428,ՇԻՐԱԿՇԻՆ 3 ԲԱՆԱՎԱՆ,3,ՄՈԴՈՒԼ,1
39429,ՇԻՐԱԿՇԻՆ 3 ԲԱՆԱՎԱՆ,9,ՄՈԴՈՒԼ,1
39430,ՇԻՐԱԿՇԻՆ ՀԱՆՐԱԿԱՑԱՐԱՆ,,,
39431,ԱՐԱՄ ԽԱՉԱՏՐՅԱՆ Փ.,25,Շ,7
39432,ԱՐԱՄ ԽԱՉԱՏՐՅԱՆ Փ.,28,Շ,1
39433,ԱՐԱՄ ԽԱՉԱՏՐՅԱՆ Փ.,22,Շ,5
39434,Մ. ՄԱՆՈՒՇՅԱՆ Փ.,27,Շ,14
39435,ՇՉԵԴՐԻՆԻ Փ.,10,Շ,29-30
39436,Մ. ՄԱՆՈՒՇՅԱՆ Փ.,27,Շ,15
39437,ՇՉԵԴՐԻՆԻ Փ.,10,Շ,9-11
39438,Մ. ՄԱՆՈՒՇՅԱՆ Փ.,27,Շ,18
39439,ՇՉԵԴՐԻՆԻ Փ.,13,Տ,
39440,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,20Ա,Շ,9
39441,ՇՉԵԴՐԻՆԻ Փ.,16,Շ,43-45
39442,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,22,Շ,10
39443,ՇՉԵԴՐԻՆԻ Փ.,16,Շ,57
39444,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,34,Շ,16
39445,ՇՉԵԴՐԻՆԻ Փ.,5,Շ,28
39446,Ա. ՇԻՐԱԿԱՑՈՒ 8-ՐԴ ԹՂՄ.,1,Շ,10
39447,ՇՉԵԴՐԻՆԻ Փ.,5,Շ,8
39448,Ս. ՇԱՀՈՒՄՅԱՆ Փ.,99/3,Տ,
39449,ՇՉԵԴՐԻՆԻ Փ.,5Ա,Շ,1
39450,Մ. ՄԱՆՈՒՇՅԱՆ Փ.,27,Շ,50
39451,ՇՉԵԴՐԻՆԻ Փ.,5Ա,Շ,14
39452,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,13,Շ,40
39453,ՇՉԵԴՐԻՆԻ Փ.,5Ա,Շ,36
39454,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,9/4,Շ,8
39455,ՇՉԵԴՐԻՆԻ Փ.,5Ա,Շ,47
39456,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,9/5,Շ,12
39457,ՇՉԵԴՐԻՆԻ Փ.,5Ա,Շ,49
39458,ՏՆԱԿ,236/314,ՏՆԱԿ,
39459,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,7/5,Շ,8
39460,ՇՉԵԴՐԻՆԻ Փ.,5Բ,Շ,10
39461,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,7/6,Շ,15
39462,ՏՆԱԿ,236/324,ՏՆԱԿ,
39463,ՇՉԵԴՐԻՆԻ Փ.,5Բ,Շ,23
39464,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,9/5,Շ,7
39465,ԱԹԱՐԲԵԿՅԱՆ 3 ՆՐԲ.,5,Տ,
39466,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,7/6,Շ,5
39467,Գ. ՂԱՐԻԲՋԱՆՅԱՆ Փ.,35,Տ,
39468,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,5/1,Շ,5
39469,Գ. ԲԱՇԻՆՋԱՂՅԱՆ Փ.,14,Տ,
39470,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,8,Շ,13
39471,Գ. ԲԱՇԻՆՋԱՂՅԱՆ Փ.,7,Տ,
39472,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,9/6,Շ,8
39473,Գ. ԲԱՇԻՆՋԱՂՅԱՆ Փ.,4,Տ,
39474,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,5/2,Շ,2
39475,Գ. ԲԱՇԻՆՋԱՂՅԱՆ Փ.,7Ա,Տ,
39476,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,5/3,Շ,11
39477,Գ. ԿՈՏՈՎՍԿՈՒ Փ.,31,Տ,
39478,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,8,Շ,5
39479,ԱԹՈՅԱՆ Փ.,1,Տ,
39480,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,5/3,Շ,19
39481,ԱԹՈՅԱՆ Փ.,13,Տ,
39482,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,8,Շ,8
39483,ԱԹՈՅԱՆ Փ.,15,Տ,
39484,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,7,Շ,8
39485,ԱԹՈՅԱՆ Փ.,3,Տ,
39486,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,5/4,Շ,6
39487,ԱԼԱՎԵՐԴՅԱՆ Փ.,45,Տ,
39488,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,5/7,Շ,14
39489,ԱԽՈՒՐՅԱՆԻ ԽՃՂ.,2Ա,Շ,26
39490,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,7/3,Շ,18
39491,ԱԽՈՒՐՅԱՆԻ ԽՃՂ.,2Ա,Շ,55
39492,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,9/1,Շ,15
39493,ԱՂԱՅԱՆ Փ.,17,Տ,
39494,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,9/2,Շ,2
39495,ԱՂԱՅԱՆ Փ.,36,Տ,
39496,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,9/3,Շ,14
39497,ՇՉԵԴՐԻՆԻ Փ.,5Բ,Շ,9
39498,ԱՂՅՈՒՍԻ Փ.,118/2,Տ,
39499,ՇՉԵԴՐԻՆԻ Փ.,6Ա,Շ,8
39500,ՇՉԵԴՐԻՆԻ Փ.,7,Շ,13
39501,ԱՂՅՈՒՍԻ Փ.,128,Տ,
39502,ՇՉԵԴՐԻՆԻ Փ.,7,Շ,32
39503,ԱՂՅՈՒՍԻ Փ.,129,Տ,
39504,ՇՉԵԴՐԻՆԻ Փ.,7Ա,Շ,35
39505,ՇՉԵԴՐԻՆԻ Փ.,7Ա,Շ,42
39506,ՇՉԵԴՐԻՆԻ Փ.,7Ա,Շ,8
39507,ՇՉԵԴՐԻՆԻ Փ.,,,
39508,Գ. ԱԹԱՐԲԵԿՅԱՆ Փ.,197,Տ,
39509,Գ. ԱԹԱՐԲԵԿՅԱՆ Փ.,182,Տ,
39510,ՄՈՒՇ 2 ԹՂՄ.,7-1,Շ,57
39511,ՇՉՈՐՍԻ Փ.,2,Տ,
39512,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,9/3,Շ,7
39513,ՇՉՈՐՍԻ Փ.,4/1,Տ,
39514,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,6,Շ,3
39515,ՉԱՐԵՆՑԻ Փ.,10,Շ,16
39516,ՏԵՐՅԱՆ Փ.,98Ա,Շ,8
39517,ՉԱՐԵՆՑԻ Փ.,11,Շ,20
39518,ՌՈՒՍԹԱՎԵԼՈՒ Փ.,69,Տ,
39519,ՉԱՐԵՆՑԻ Փ.,13,Շ,10
39520,ՌՈՒՍԹԱՎԵԼՈՒ Փ.,69/1,Տ,
39521,ՉԱՐԵՆՑԻ Փ.,13,Շ,14
39522,Ն. ՇՆՈՐՀԱԼՈՒ Փ.,10Ա,Շ,21
39523,ՉԱՐԵՆՑԻ Փ.,13Ա,Շ,16
39524,ՏՐԴԱՏ ՃԱՐՏԱՐԱՊԵՏԻ Փ.,5/1,Շ,13
39525,ՉԱՐԵՆՑԻ Փ.,14,Շ,12
39526,ՂԱՆԴԻԼՅԱՆ Փ.,77,Շ,32
39527,ՉԱՐԵՆՑԻ Փ.,15,Շ,1
39528,ՀԱԿՈԲՅԱՆ Փ.,6,Տ,
39529,ՉԱՐԵՆՑԻ Փ.,15,Շ,2
39530,Կ. ԴԵՄԻՐՃՅԱՆ 5 ՆՐԲ.,10,Տ,
39531,ՉԱՐԵՆՑԻ Փ.,16Ա,Շ,4
39532,Ա. ԳԵՎՈՐԳՅԱՆ Փ.,13,Տ,
39533,ՉԱՐԵՆՑԻ Փ.,16Ա,Շ,6
39534,ԲԱԳՐԱՏՈՒՆՅԱՑ ՕՂԱԿ,3,Շ,1
39535,ՉԱՐԵՆՑԻ Փ.,19,Շ,12
39536,ՏՆԱԿ,220/164,ՏՆԱԿ,
39537,ՉԱՐԵՆՑԻ Փ.,2,Շ,13
39538,ՏՆԱԿ,237/015,ՏՆԱԿ,
39539,ՏՆԱԿ,220/264,ՏՆԱԿ,
39540,ՉԱՐԵՆՑԻ Փ.,2,Շ,24/1 ՁԵՂՆ
39541,ՏՆԱԿ,221/013,ՏՆԱԿ,
39542,ՉԱՐԵՆՑԻ Փ.,2,Շ,27
39543,ՏՆԱԿ,221/031,ՏՆԱԿ,
39544,ՏՆԱԿ,221/041,ՏՆԱԿ,
39545,ՏՆԱԿ,221/058,ՏՆԱԿ,
39546,ՏՆԱԿ,221/096,ՏՆԱԿ,
39547,ՏՆԱԿ,221/105,ՏՆԱԿ,
39548,ՏՆԱԿ,222/029,ՏՆԱԿ,
39549,ՏՆԱԿ,223/032,ՏՆԱԿ,
39550,ՏՆԱԿ,223/066,ՏՆԱԿ,
39551,ՏՆԱԿ,237/045,ՏՆԱԿ,
39552,ՏՆԱԿ,223/084,ՏՆԱԿ,
39553,ՏՆԱԿ,237/047,ՏՆԱԿ,
39554,ՏՆԱԿ,224/005,ՏՆԱԿ,
39555,ՏՆԱԿ,237/168,ՏՆԱԿ,
39556,ՏՆԱԿ,237/187,ՏՆԱԿ,
39557,ՏՆԱԿ,237/2,ՏՆԱԿ,
39558,ՏՆԱԿ,237/435,ՏՆԱԿ,
39559,ՏՆԱԿ,237/469,ՏՆԱԿ,
39560,ՏՆԱԿ,237/585,ՏՆԱԿ,
39561,ՏՆԱԿ,237/639,ՏՆԱԿ,
39562,ՏՆԱԿ,237/662,ՏՆԱԿ,
39563,ԱՂՅՈՒՍԻ Փ.,67,Տ,
39564,ԱՂՅՈՒՍԻ Փ.,69,Տ,
39565,ԱՂՅՈՒՍԻ Փ.,131/1,Տ,
39566,ՏՆԱԿ,224/040,ՏՆԱԿ,
39567,ԱՂՅՈՒՍԻ Փ.,76,Տ,
39568,ԱՂՅՈՒՍԻ Փ.,133/4,Տ,
39569,ՏՆԱԿ,224/047,ՏՆԱԿ,
39570,ԱՂՅՈՒՍԻ Փ.,20,Տ,
39571,ՏՆԱԿ,224/061,ՏՆԱԿ,
39572,ՏՆԱԿ,224/068,ՏՆԱԿ,
39573,ԱՂՅՈՒՍԻ Փ.,25,Տ,
39574,ՏՆԱԿ,224/145,ՏՆԱԿ,
39575,ԱՂՅՈՒՍԻ Փ.,32Ա,Տ,
39576,ՏՆԱԿ,224/174Ա,ՏՆԱԿ,
39577,ԱՂՅՈՒՍԻ Փ.,50,Տ,
39578,ՏՆԱԿ,224/196,ՏՆԱԿ,
39579,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ.,2/2,Շ,21
39580,ՏՆԱԿ,224/324,ՏՆԱԿ,
39581,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ.,2/2,Շ,29
39582,ՏՆԱԿ,224/379,ՏՆԱԿ,
39583,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ.,2/6,Շ,20
39584,ՏՆԱԿ,224/388,ՏՆԱԿ,
39585,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ.,2/7,Շ,8
39586,ԱՂՅՈՒՍԻ Փ.,,ՏՆԱԿ,
39587,ՏՆԱԿ,224/393,ՏՆԱԿ,
39588,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ.,3,Շ,17
39589,ԱՃԵՄՅԱՆ Փ.,14,Տ,
39590,ՏՆԱԿ,224/500,ՏՆԱԿ,
39591,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ.,3,Շ,24
39592,ՏՆԱԿ,225/013,ՏՆԱԿ,
39593,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ.,3,Շ,25
39594,ՏՆԱԿ,225/110,ՏՆԱԿ,
39595,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ.,3/1,Շ,20
39596,ՏՆԱԿ,225/112,ՏՆԱԿ,
39597,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ.,3/3,Շ,14
39598,ՏՆԱԿ,225/241,ՏՆԱԿ,
39599,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ.,3/7,Շ,4
39600,ՏՆԱԿ,225/249,ՏՆԱԿ,
39601,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ.,4,Շ,21
39602,ՏՆԱԿ,225/288,ՏՆԱԿ,
39603,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ.,4/1,Շ,22
39604,ՏՆԱԿ,226/006,ՏՆԱԿ,
39605,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ.,4/5,Շ,6
39606,ՏՆԱԿ,226/147Ա,ՏՆԱԿ,
39607,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ.,4/6,Շ,12
39608,ՏՆԱԿ,227/035,ՏՆԱԿ,
39609,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ.,5,Շ,35
39610,ՏՆԱԿ,227/112,ՏՆԱԿ,
39611,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ.,6,Շ,2
39612,ՏՆԱԿ,227/149,ՏՆԱԿ,
39613,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ.,7,Շ,3
39614,ՏՆԱԿ,227/186,ՏՆԱԿ,
39615,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ. 1 ՄԿՐՇ.,1,Շ,23
39616,ՏՆԱԿ,227/205Ա,ՏՆԱԿ,
39617,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ. 1 ՄԿՐՇ.,3,Շ,24
39618,ՏՆԱԿ,227/288,ՏՆԱԿ,
39619,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ. 1 ՄԿՐՇ.,3,Շ,27
39620,ՏՆԱԿ,227/345,ՏՆԱԿ,
39621,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ. 1 ՄԿՐՇ.,4,Շ,12
39622,ՏՆԱԿ,228/132,ՏՆԱԿ,
39623,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ. 2 ՄԿՐՇ.,3,Շ,31
39624,ՏՆԱԿ,228/354,ՏՆԱԿ,
39625,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ. 3 ՄԿՐՇ.,1,Շ,11
39626,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ. 3 ՄԿՐՇ.,3,Շ,6
39627,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ. 3 ՄԿՐՇ.,3,Շ,9
39628,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ. 4 ՄԿՐՇ.,3,Շ,28
39629,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ. 4 ՄԿՐՇ.,4,Շ,11
39630,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ. 5 ՄԿՐՇ.,2,Շ,9
39631,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ. 5 ՄԿՐՇ.,4,Շ,17
39632,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ. 6 ՄԿՐՇ.,3,Շ,22
39633,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ. 7 ՄԿՐՇ.,1,Շ,27
39634,Պ. ՍԵՎԱԿԻ Փ.,17,Շ,12
39635,ՇԻՐԱԿԱՑՈՒ 4 ԹՂՄ. 7 ՄԿՐՇ.,2,Շ,8
39636,Պ. ՍԵՎԱԿԻ Փ.,17,Շ,13
39637,ԱԲՈՎՅԱՆ 1 ՆՐԲ.,100,Տ,
39638,Ա. ՇԻՐՎԱՆԶԱԴԵԻ Փ.,91,Տ,
39639,ՍԵՎԵՐՍԿԻ Փ.,94,Շ,3
39640,Ա. ՍԱՎՈՅԱՆ Փ.,3,ՀԱՆՐԱԿԱՑԱՐԱՆ,19
39641,ՍԵՎԵՐՍԿԻ Փ.,96,ԴՈՍ,
39642,Ա. ՍԱՎՈՅԱՆ Փ.,3,ՀԱՆՐԱԿԱՑԱՐԱՆ,
39643,Ա. ՍԱՎՈՅԱՆ Փ.,3,Շ,12
39644,ԱՐԱՄ ԽԱՉԱՏՐՅԱՆ Փ.,15,Շ,6
39645,ԱՐԱՄ ԽԱՉԱՏՐՅԱՆ Փ.,16,Շ,7
39646,ԱՐԱՄ ԽԱՉԱՏՐՅԱՆ Փ.,17,Շ,16
39647,Ա. ՇԻՐՎԱՆԶԱԴԵԻ Փ.,102,Տ,
39648,Ա. ՇԻՐՎԱՆԶԱԴԵԻ Փ.,47,Տ,
39649,Ա. ՇԻՐՎԱՆԶԱԴԵԻ Փ.,9Ա,Տ,
39650,Ա. ՍԱՎՈՅԱՆ Փ.,3,Շ,16
39651,Ա. ՍԱՎՈՅԱՆ Փ.,3,Շ,22
39652,ՄՈՒՇ 2 ԹՂՄ.,2-1,Շ,35
39653,ԱՃԵՄՅԱՆ Փ.,1Ա/1,Տ,
